0,870,-20.0
1,1025,-19.0
2,980,-20.0
3,978,-21.0
4,1002,-21.0
5,988,-20.0
6,1054,-19.0
7,916,-20.0
8,917,-21.0
9,1132,-20.0
10,912,-21.0
11,876,-20.0
12,781,-21.0
13,824,-21.0
14,822,-21.0
15,868,-21.0
16,790,-21.0
17,1014,-20.0
18,762,-21.0
19,1160,-18.0
20,762,-21.0
21,790,-21.0
22,871,-21.0
23,910,-21.0
24,1036,-20.0
25,926,-21.0
26,790,-21.0
27,960,-20.0
28,1047,-20.0
29,883,-21.0
30,824,-21.0
31,1131,-18.0
32,781,-21.0
33,936,-21.0
34,884,-21.0
35,1187,-19.0
36,938,-21.0
37,926,-20.0
38,1083,-20.0
39,882,-21.0
40,970,-21.0
41,869,-21.0
42,939,-21.0
43,928,-20.0
44,1018,-20.0
45,959,-20.0
46,929,-20.0
47,992,-19.0
48,1077,-21.0
49,945,-21.0
50,869,-20.0
51,820,-21.0
52,868,-20.0
53,822,-21.0
54,1234,-19.0
55,940,-21.0
56,945,-20.0
57,1117,-18.0
58,997,-19.0
59,1018,-20.0
60,956,-21.0
61,809,-21.0
62,851,-21.0
63,887,-21.0
64,1149,-19.0
65,780,-21.0
66,981,-21.0
67,986,-20.0
68,1215,-17.0
69,851,-21.0
70,824,-21.0
71,995,-19.0
72,1041,-20.0
73,914,-20.0
74,901,-20.0
75,824,-21.0
76,867,-21.0
77,762,-21.0
78,762,-21.0
79,762,-21.0
80,762,-21.0
81,840,-20.0
82,1023,-19.0
83,762,-21.0
84,947,-20.0
85,927,-21.0
86,840,-20.0
87,854,-21.0
88,792,-21.0
89,970,-21.0
90,928,-20.0
91,930,-21.0
92,1057,-19.0
93,1030,-20.0
94,850,-21.0
95,903,-21.0
96,972,-21.0
97,914,-21.0
98,1018,-20.0
99,1030,-21.0
100,882,-21.0
101,872,-21.0
102,998,-21.0
103,1098,-19.0
104,1022,-20.0
105,781,-21.0
106,918,-20.0
107,870,-21.0
108,993,-19.0
109,762,-21.0
110,762,-21.0
111,762,-21.0
112,762,-21.0
113,762,-21.0
114,762,-21.0
115,762,-21.0
116,762,-21.0
117,762,-21.0
118,762,-21.0
119,762,-21.0
120,762,-21.0
121,762,-21.0
122,762,-21.0
123,762,-21.0
124,1044,-19.0
125,1033,-21.0
126,841,-20.0
127,840,-20.0
128,781,-21.0
129,824,-21.0
130,762,-21.0
131,762,-21.0
132,822,-21.0
133,762,-21.0
134,824,-21.0
135,824,-21.0
136,824,-21.0
137,824,-21.0
138,762,-21.0
139,824,-21.0
140,822,-21.0
141,824,-21.0
142,841,-21.0
143,836,-20.0
144,809,-21.0
145,912,-21.0
146,869,-21.0
147,822,-21.0
148,1081,-20.0
149,944,-21.0
150,917,-20.0
151,900,-20.0
152,911,-21.0
153,838,-21.0
154,1006,-20.0
155,852,-21.0
156,920,-20.0
157,818,-21.0
158,918,-20.0
159,841,-20.0
160,790,-21.0
161,977,-20.0
162,822,-21.0
163,1034,-19.0
164,904,-21.0
165,820,-21.0
166,790,-21.0
167,880,-21.0
168,912,-21.0
169,899,-21.0
170,818,-21.0
171,866,-21.0
172,1036,-20.0
173,871,-21.0
174,1021,-21.0
175,906,-21.0
176,1014,-19.0
177,975,-20.0
178,762,-21.0
179,869,-20.0
180,851,-21.0
181,892,-21.0
182,898,-20.0
183,822,-21.0
184,887,-20.0
185,762,-21.0
186,823,-21.0
187,762,-21.0
188,927,-20.0
189,762,-21.0
190,947,-19.0
191,762,-21.0
192,935,-19.0
193,822,-21.0
194,1144,-19.0
195,790,-21.0
196,762,-21.0
197,762,-21.0
198,941,-20.0
199,790,-21.0
200,840,-20.0
201,822,-21.0
202,762,-21.0
203,902,-20.0
204,762,-21.0
205,901,-20.0
206,822,-21.0
207,871,-21.0
208,762,-21.0
209,1026,-19.0
210,762,-21.0
211,841,-21.0
212,869,-20.0
213,790,-21.0
214,1006,-19.0
215,791,-21.0
216,1030,-19.0
217,943,-21.0
218,851,-21.0
219,1001,-21.0
220,901,-20.0
221,762,-21.0
222,762,-21.0
223,762,-21.0
224,901,-21.0
225,840,-21.0
226,762,-21.0
227,1080,-20.0
228,836,-21.0
229,884,-21.0
230,1008,-20.0
231,974,-20.0
232,780,-21.0
233,868,-20.0
234,790,-21.0
235,1002,-19.0
236,1020,-21.0
237,822,-21.0
238,818,-21.0
239,863,-20.0
240,828,-21.0
241,885,-20.0
242,1011,-20.0
243,922,-21.0
244,1342,-19.0
245,962,-20.0
246,850,-21.0
247,1285,-17.0
248,912,-21.0
249,822,-21.0
250,781,-21.0
251,1027,-21.0
252,1085,-20.0
253,1066,-19.0
254,762,-21.0
255,965,-20.0
256,762,-21.0
257,762,-21.0
258,790,-21.0
259,762,-21.0
260,822,-21.0
261,762,-21.0
262,762,-21.0
263,762,-21.0
264,762,-21.0
265,762,-21.0
266,791,-21.0
267,762,-21.0
268,840,-20.0
269,841,-20.0
270,762,-21.0
271,762,-21.0
272,1072,-18.0
273,762,-21.0
274,762,-21.0
275,852,-21.0
276,931,-21.0
277,819,-21.0
278,867,-21.0
279,762,-21.0
280,822,-21.0
281,1010,-19.0
282,762,-21.0
283,762,-21.0
284,762,-21.0
285,762,-21.0
286,924,-20.0
287,781,-21.0
288,906,-21.0
289,762,-21.0
290,1187,-17.0
291,1012,-19.0
292,886,-21.0
293,822,-21.0
294,762,-21.0
295,884,-21.0
296,790,-21.0
297,936,-19.0
298,970,-21.0
299,897,-20.0
300,822,-21.0
301,936,-20.0
302,1016,-20.0
303,975,-20.0
304,762,-21.0
305,878,-21.0
306,1039,-19.0
307,934,-20.0
308,790,-21.0
309,920,-19.0
310,838,-21.0
311,850,-21.0
312,929,-20.0
313,901,-20.0
314,944,-21.0
315,1005,-20.0
316,1072,-20.0
317,850,-21.0
318,1094,-20.0
319,884,-21.0
320,822,-21.0
321,880,-21.0
322,987,-20.0
323,822,-21.0
324,930,-20.0
325,850,-21.0
326,1154,-20.0
327,879,-21.0
328,865,-21.0
329,896,-20.0
330,781,-21.0
331,762,-21.0
332,824,-21.0
333,762,-21.0
334,886,-21.0
335,790,-21.0
336,810,-21.0
337,1155,-18.0
338,882,-21.0
339,945,-20.0
340,850,-21.0
341,1022,-20.0
342,980,-20.0
343,1082,-20.0
344,887,-20.0
345,880,-21.0
346,1003,-20.0
347,879,-21.0
348,791,-21.0
349,822,-21.0
350,946,-21.0
351,963,-20.0
352,939,-21.0
353,838,-21.0
354,910,-21.0
355,917,-20.0
356,968,-21.0
357,944,-21.0
358,818,-21.0
359,1173,-20.0
360,971,-19.0
361,878,-21.0
362,928,-20.0
363,843,-21.0
364,921,-21.0
365,841,-20.0
366,910,-21.0
367,836,-20.0
368,790,-21.0
369,823,-21.0
370,878,-21.0
371,850,-21.0
372,851,-21.0
373,762,-21.0
374,981,-20.0
375,1053,-20.0
376,808,-21.0
377,870,-21.0
378,850,-21.0
379,1093,-20.0
380,882,-21.0
381,959,-21.0
382,884,-21.0
383,818,-21.0
384,870,-20.0
385,901,-20.0
386,852,-21.0
387,822,-21.0
388,882,-21.0
389,880,-21.0
390,1037,-21.0
391,1041,-20.0
392,1268,-19.0
393,882,-21.0
394,762,-21.0
395,822,-21.0
396,820,-21.0
397,830,-21.0
398,900,-21.0
399,822,-21.0
400,790,-21.0
401,822,-21.0
402,975,-19.0
403,993,-20.0
404,1156,-18.0
405,878,-21.0
406,906,-21.0
407,822,-21.0
408,1068,-20.0
409,1001,-21.0
410,762,-21.0
411,945,-20.0
412,939,-21.0
413,822,-21.0
414,887,-20.0
415,973,-20.0
416,903,-20.0
417,850,-21.0
418,1000,-21.0
419,1008,-19.0
420,901,-20.0
421,901,-20.0
422,809,-21.0
423,822,-21.0
424,918,-20.0
425,973,-20.0
426,963,-20.0
427,915,-20.0
428,822,-21.0
429,870,-21.0
430,877,-20.0
431,977,-20.0
432,1005,-20.0
433,840,-20.0
434,810,-21.0
435,1113,-18.0
436,790,-21.0
437,958,-21.0
438,972,-21.0
439,762,-21.0
440,824,-21.0
441,912,-21.0
442,824,-21.0
443,1177,-19.0
444,946,-20.0
445,878,-21.0
446,917,-20.0
447,884,-21.0
448,915,-20.0
449,1008,-19.0
450,1042,-20.0
451,822,-21.0
452,809,-21.0
453,921,-20.0
454,910,-21.0
455,852,-21.0
456,974,-19.0
457,993,-21.0
458,948,-20.0
459,946,-21.0
460,901,-20.0
461,1081,-20.0
462,822,-21.0
463,824,-21.0
464,846,-21.0
465,1227,-18.0
466,920,-20.0
467,983,-20.0
468,1103,-18.0
469,822,-21.0
470,792,-21.0
471,1064,-21.0
472,959,-21.0
473,822,-21.0
474,822,-21.0
475,961,-20.0
476,901,-20.0
477,997,-19.0
478,850,-21.0
479,979,-20.0
480,762,-21.0
481,856,-21.0
482,939,-21.0
483,790,-21.0
484,940,-21.0
485,988,-20.0
486,868,-20.0
487,848,-21.0
488,850,-21.0
489,762,-21.0
490,762,-21.0
491,1039,-19.0
492,893,-20.0
493,960,-21.0
